MI_dir_L5_weight,MI_dir_L5_mean,MI_dir_L5_variance,MI_dir_L3_weight,MI_dir_L3_mean,MI_dir_L3_variance,MI_dir_L1_weight,MI_dir_L1_mean,MI_dir_L1_variance,MI_dir_L0.1_weight,MI_dir_L0.1_mean,MI_dir_L0.1_variance,MI_dir_L0.01_weight,MI_dir_L0.01_mean,MI_dir_L0.01_variance,H_L5_weight,H_L5_mean,H_L5_variance,H_L3_weight,H_L3_mean,H_L3_variance,H_L1_weight,H_L1_mean,H_L1_variance,H_L0.1_weight,H_L0.1_mean,H_L0.1_variance,H_L0.01_weight,H_L0.01_mean,H_L0.01_variance,HH_L5_weight,HH_L5_mean,HH_L5_std,HH_L5_magnitude,HH_L5_radius,HH_L5_covariance,HH_L5_pcc,HH_L3_weight,HH_L3_mean,HH_L3_std,HH_L3_magnitude,HH_L3_radius,HH_L3_covariance,HH_L3_pcc,HH_L1_weight,HH_L1_mean,HH_L1_std,HH_L1_magnitude,HH_L1_radius,HH_L1_covariance,HH_L1_pcc,HH_L0.1_weight,HH_L0.1_mean,HH_L0.1_std,HH_L0.1_magnitude,HH_L0.1_radius,HH_L0.1_covariance,HH_L0.1_pcc,HH_L0.01_weight,HH_L0.01_mean,HH_L0.01_std,HH_L0.01_magnitude,HH_L0.01_radius,HH_L0.01_covariance,HH_L0.01_pcc,HH_jit_L5_weight,HH_jit_L5_mean,HH_jit_L5_variance,HH_jit_L3_weight,HH_jit_L3_mean,HH_jit_L3_variance,HH_jit_L1_weight,HH_jit_L1_mean,HH_jit_L1_variance,HH_jit_L0.1_weight,HH_jit_L0.1_mean,HH_jit_L0.1_variance,HH_jit_L0.01_weight,HH_jit_L0.01_mean,HH_jit_L0.01_variance,HpHp_L5_weight,HpHp_L5_mean,HpHp_L5_std,HpHp_L5_magnitude,HpHp_L5_radius,HpHp_L5_covariance,HpHp_L5_pcc,HpHp_L3_weight,HpHp_L3_mean,HpHp_L3_std,HpHp_L3_magnitude,HpHp_L3_radius,HpHp_L3_covariance,HpHp_L3_pcc,HpHp_L1_weight,HpHp_L1_mean,HpHp_L1_std,HpHp_L1_magnitude,HpHp_L1_radius,HpHp_L1_covariance,HpHp_L1_pcc,HpHp_L0.1_weight,HpHp_L0.1_mean,HpHp_L0.1_std,HpHp_L0.1_magnitude,HpHp_L0.1_radius,HpHp_L0.1_covariance,HpHp_L0.1_pcc,HpHp_L0.01_weight,HpHp_L0.01_mean,HpHp_L0.01_std,HpHp_L0.01_magnitude,HpHp_L0.01_radius,HpHp_L0.01_covariance,HpHp_L0.01_pcc
2.893286338,72.42198554,69.33456829,2.935143721,72.28979938,78.29491194,3.167369682,79.75310013,1815.702595,6.572682507,127.3581081,10451.25164,7.834471268,133.5936095,11288.66539,2.893286338,72.42198554,69.33456829,2.935143721,72.28979938,78.29491194,3.167369682,79.75310013,1815.702595,6.572682507,127.3581081,10451.25164,7.834471268,133.5936095,11288.66539,1.0,78.0,0.0,78.0,0.0,0.0,0.0,1.0,78.0,0.0,78.0,0.0,0.0,0.0,1.0,78.0,0.0,78.0,0.0,0.0,0.0,1.0,78.0,0.0,78.0,0.0,0.0,0.0,1.0,78.0,0.0,78.0,0.0,0.0,0.0,1.0,1505661702.0,0.0,1.0,1505661702.0,0.0,1.0,1505661702.0,0.0,1.0,1505661702.0,0.0,1.0,1505661702.0,0.0,1.0,78.0,0.0,78.0,0.0,0.0,0.0,1.0,78.0,0.0,78.0,0.0,0.0,0.0,1.0,78.0,0.0,78.0,0.0,0.0,0.0,1.0,78.0,0.0,78.0,0.0,0.0,0.0,1.0,78.0,0.0,78.0,0.0,0.0,0.0
3.892244176,73.85509564,57.46115292,3.934509332,73.74111138,64.57635163,4.167141471,79.33240404,1380.544161,7.572635149,120.8401514,9350.34784,8.834465623,127.3008,10321.10761,3.892244176,73.85509564,57.46115292,3.934509332,73.74111138,64.57635163,4.167141471,79.33240404,1380.544161,7.572635149,120.8401514,9350.34784,8.834465623,127.3008,10321.10761,1.0,78.0,0.0,78.0,0.0,0.0,0.0,1.0,78.0,0.0,78.0,0.0,0.0,0.0,1.0,78.0,0.0,78.0,0.0,0.0,0.0,1.0,78.0,0.0,78.0,0.0,0.0,0.0,1.0,78.0,0.0,78.0,0.0,0.0,0.0,1.0,1505661702.0,0.0,1.0,1505661702.0,0.0,1.0,1505661702.0,0.0,1.0,1505661702.0,0.0,1.0,1505661702.0,0.0,1.0,78.0,0.0,78.0,0.0,0.0,0.0,1.0,78.0,0.0,78.0,0.0,0.0,0.0,1.0,78.0,0.0,78.0,0.0,0.0,0.0,1.0,78.0,0.0,78.0,0.0,0.0,0.0,1.0,78.0,0.0,78.0,0.0,0.0,0.0
4.884738507,74.70363735,48.49485003,4.929955272,74.60499115,54.4104608,5.165533076,79.07446279,1113.560575,8.572342816,115.8426668,8448.708412,9.834431518,122.2877191,9493.638568,4.884738507,74.70363735,48.49485003,4.929955272,74.60499115,54.4104608,5.165533076,79.07446279,1113.560575,8.572342816,115.8426668,8448.708412,9.834431518,122.2877191,9493.638568,1.0,78.0,0.0,78.0,0.0,0.0,0.0,1.0,78.0,0.0,78.0,0.0,0.0,0.0,1.0,78.0,0.0,78.0,0.0,0.0,0.0,1.0,78.0,0.0,78.0,0.0,0.0,0.0,1.0,78.0,0.0,78.0,0.0,0.0,0.0,1.0,1505661702.0,0.0,1.0,1505661702.0,0.0,1.0,1505661702.0,0.0,1.0,1505661702.0,0.0,1.0,1505661702.0,0.0,1.0,78.0,0.0,78.0,0.0,0.0,0.0,1.0,78.0,0.0,78.0,0.0,0.0,0.0,1.0,78.0,0.0,78.0,0.0,0.0,0.0,1.0,78.0,0.0,78.0,0.0,0.0,0.0,1.0,78.0,0.0,78.0,0.0,0.0,0.0
5.884552844,75.26380951,41.78654526,5.929842842,75.17752047,46.85071276,6.165493808,78.90019244,933.1057104,9.5723363,111.8893302,7700.067166,10.83443077,118.2000361,8781.716472,5.884552844,75.26380951,41.78654526,5.929842842,75.17752047,46.85071276,6.165493808,78.90019244,933.1057104,9.5723363,111.8893302,7700.067166,10.83443077,118.2000361,8781.716472,1.0,78.0,0.0,78.0,0.0,0.0,0.0,1.0,78.0,0.0,78.0,0.0,0.0,0.0,1.0,78.0,0.0,78.0,0.0,0.0,0.0,1.0,78.0,0.0,78.0,0.0,0.0,0.0,1.0,78.0,0.0,78.0,0.0,0.0,0.0,1.0,1505661702.0,0.0,1.0,1505661702.0,0.0,1.0,1505661702.0,0.0,1.0,1505661702.0,0.0,1.0,1505661702.0,0.0,1.0,78.0,0.0,78.0,0.0,0.0,0.0,1.0,78.0,0.0,78.0,0.0,0.0,0.0,1.0,78.0,0.0,78.0,0.0,0.0,0.0,1.0,78.0,0.0,78.0,0.0,0.0,0.0,1.0,78.0,0.0,78.0,0.0,0.0,0.0
3.069809435,129.5786437,6134.321775,4.167913543,115.2029379,5110.715249,6.002778157,106.0709129,4470.9513,10.37437421,124.4308741,8432.345604,11.81181318,128.6810657,9225.946619,3.069809435,129.5786437,6134.321775,4.167913543,115.2029379,5110.715249,6.002778157,106.0709129,4470.9513,10.37437421,124.4308741,8432.345604,11.81181318,128.6810657,9225.946619,1.0,242.0,0.0,242.0,0.0,0.0,0.0,1.0,242.0,0.0,242.0,0.0,0.0,0.0,1.0,242.0,0.0,242.0,0.0,0.0,0.0,1.0,242.0,0.0,242.0,0.0,0.0,0.0,1.0,242.0,0.0,242.0,0.0,0.0,0.0,1.0,1505661702.0,0.0,1.0,1505661702.0,0.0,1.0,1505661702.0,0.0,1.0,1505661702.0,0.0,1.0,1505661702.0,0.0,1.0,242.0,0.0,242.0,0.0,0.0,0.0,1.0,242.0,0.0,242.0,0.0,0.0,0.0,1.0,242.0,0.0,242.0,0.0,0.0,0.0,1.0,242.0,0.0,242.0,0.0,0.0,0.0,1.0,242.0,0.0,242.0,0.0,0.0,0.0
4.0249664,112.2918798,5514.211332,5.131275759,104.4448067,4592.865212,6.98513735,99.47535002,4091.247115,11.37132138,118.7647891,8023.766977,12.81146555,123.3201595,8845.268033,4.0249664,112.2918798,5514.211332,5.131275759,104.4448067,4592.865212,6.98513735,99.47535002,4091.247115,11.37132138,118.7647891,8023.766977,12.81146555,123.3201595,8845.268033,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,1505661702.0,0.0,1.0,1505661702.0,0.0,1.0,1505661702.0,0.0,1.0,1505661702.0,0.0,1.0,1505661702.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0
5.024853324,101.8852318,4852.708676,6.131189264,97.19583677,4113.398128,7.985098102,94.53172258,3749.598804,12.37131499,114.0147048,7631.763035,13.81146483,118.7355509,8474.118149,5.024853324,101.8852318,4852.708676,6.131189264,97.19583677,4113.398128,7.985098102,94.53172258,3749.598804,12.37131499,114.0147048,7631.763035,13.81146483,118.7355509,8474.118149,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,1505661702.0,0.0,1.0,1505661702.0,0.0,1.0,1505661702.0,0.0,1.0,1505661702.0,0.0,1.0,1505661702.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0
6.016850466,94.92391011,4289.305509,7.125328475,91.97560911,3703.025666,8.982552978,90.6874121,3450.13944,13.37092062,109.9749901,7262.874546,14.8114208,114.7699928,8119.177693,6.016850466,94.92391011,4289.305509,7.125328475,91.97560911,3703.025666,8.982552978,90.6874121,3450.13944,13.37092062,109.9749901,7262.874546,14.8114208,114.7699928,8119.177693,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,1505661702.0,0.0,1.0,1505661702.0,0.0,1.0,1505661702.0,0.0,1.0,1505661702.0,0.0,1.0,1505661702.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0
7.002707716,89.93670923,3826.084895,8.115274794,88.03543334,3357.187025,9.978326262,87.61200533,3189.294246,14.37029132,106.4973299,6919.167461,15.81135109,111.3060261,7783.396963,7.002707716,89.93670923,3826.084895,8.115274794,88.03543334,3357.187025,9.978326262,87.61200533,3189.294246,14.37029132,106.4973299,6919.167461,15.81135109,111.3060261,7783.396963,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,1505661702.0,0.0,1.0,1505661702.0,0.0,1.0,1505661702.0,0.0,1.0,1505661702.0,0.0,1.0,1505661702.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0
7.997877816,86.19362764,3445.742266,9.111915975,84.95864538,3065.540285,10.97694943,85.09655188,2961.878775,15.37009302,103.4721478,6600.507797,16.81132927,108.2541541,7467.677248,7.997877816,86.19362764,3445.742266,9.111915975,84.95864538,3065.540285,10.97694943,85.09655188,2961.878775,15.37009302,103.4721478,6600.507797,16.81132927,108.2541541,7467.677248,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,1505661702.0,0.0,1.0,1505661702.0,0.0,1.0,1505661702.0,0.0,1.0,1505661702.0,0.0,1.0,1505661702.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0,1.0,60.0,0.0,60.0,0.0,0.0,0.0
